Date,Revenue,Cost,Profit,Marketing_Spend,In_Store_Automation
2020-03-29,102175.7603846736,70537.62114413161,31638.139240541976,5111.873377950094,10.38132073847533
2020-03-30,107445.72313047906,63620.949604559326,43824.773525919736,4139.891484551061,-0.198241708214903
2020-03-31,105419.598273056,67385.13649553478,38034.46177752121,4778.740375641148,10.494938953498512
2020-04-01,109832.26004038374,66638.84172673142,43193.41831365232,6020.183413785744,-0.9124886954668447
2020-04-02,101533.59417973604,67128.68527542209,34404.908904313954,5826.064506288781,12.26700188227526
2020-04-03,103460.37347753748,68475.83170214036,34984.54177539711,5677.928227019452,4.290367037932146
2020-04-04,103192.96800626905,67553.02651252264,35639.9414937464,4520.202395339604,7.447336377779464
2020-04-05,97890.75859267272,63020.433902205965,34870.32469046677,5339.330171197666,12.455128191750704
2020-04-06,106743.75928005972,71191.09918940523,35552.66009065449,3349.2507430308297,8.247626412244863
2020-04-07,106623.2588170398,65718.1744315525,40905.084385487295,5710.274909499425,4.650034121638529
2020-04-08,105398.37430075616,69643.17918882467,35755.195111931505,6966.138409567953,9.746144503929374
2020-04-09,104254.69591207163,75136.72169346044,29117.9742186112,4068.631025852631,0.5903259709389683
2020-04-10,98405.6024300988,66145.35499717057,32260.24743292824,4962.317940717332,-4.162514124728274
2020-04-11,103434.0540879276,61301.68129141014,42132.372796517455,5882.834848885568,11.267419273300591
2020-04-12,103878.53268052403,68023.5662817281,35854.96639879595,6812.053160743273,-0.9711410132931456
2020-04-13,101635.54347845331,72173.49294008344,29462.050538369876,5116.468366155991,10.256181676705554
2020-04-14,104895.32582763486,74734.69148546881,30160.634342166057,4877.925109330595,6.407918198319243
2020-04-15,107776.83323144112,65160.03542716907,42616.79780427206,3606.734752320759,5.684092786078307
2020-04-16,115242.33301482456,70327.81696795518,44914.516046869394,5684.578480185299,1.086366426531729
2020-04-17,106739.11713433464,67430.82301562476,39308.29411870988,7628.698847161288,3.6147938346695696
2020-04-18,107208.80458519276,68497.9444107718,38710.86017442097,5869.463725122571,5.989072998183217
2020-04-19,105603.64761415162,76737.85460245461,28865.79301169701,5575.308740114533,6.96874225135369
2020-04-20,96436.84567789076,64284.94866393735,32151.897013953407,5925.152486205582,1.5154598707064073
2020-04-21,105952.9569385434,69544.11372132583,36408.84321721757,5597.460627630346,9.80363672465829
2020-04-22,106441.50192689813,70175.0093398577,36266.49258704041,4801.020715459169,10.17622428875596
2020-04-23,118511.38600102293,72018.32388709874,46493.062113924185,6442.797459537354,8.614606931840571
2020-04-24,105288.1951760944,69043.94946041268,36244.24571568171,5850.761523111754,4.0565994569361035
2020-04-25,107812.56127307158,69663.1867062316,38149.37456683998,5648.095708074008,10.602146637661138
2020-04-26,106186.0902742808,67553.12447317323,38632.96580110758,4660.598885002452,9.46494617434382
2020-04-27,100571.08349611289,69524.48608689322,31046.597409219656,6944.955300355812,-3.356189187254854
2020-04-28,112183.41231818912,67676.56352438495,44506.84879380418,6311.632569894514,7.525883392741756
2020-04-29,110283.7879704514,70559.89110816464,39723.89686228677,5099.491443334453,16.189905277052947
2020-04-30,110534.10710363628,67575.37951818488,42958.7275854514,6659.719590524042,11.438572836738858
2020-05-01,102086.83465585086,69804.54679574164,32282.287860109223,5165.806354597249,12.401045134221617
2020-05-02,113702.56804590856,68574.49226069945,45128.07578520912,4886.8561566117705,3.1829854325826576
2020-05-03,99734.16573867016,72029.46654179019,27704.699196879985,4914.6389877828715,7.371627233369177
2020-05-04,109732.53108303645,68486.16970642752,41246.36137660891,3908.7560083154176,5.882565116448867
2020-05-05,117805.34830448848,63310.28856029163,54495.059744196864,6156.849397962065,6.84189442488126
2020-05-06,101955.21311118868,72404.18555477355,29551.027556415123,3859.6445953458606,4.336398197620807
2020-05-07,104131.23065023177,65890.25923776302,38240.97141246873,4467.828098558799,0.786270931291436
2020-05-08,107515.80068508734,66635.19221212371,40880.60847296362,3626.166376886379,7.339214063729738
2020-05-09,104554.99015047164,66798.54243365901,37756.44771681262,5621.16714931437,3.1691803088663337
2020-05-10,99373.87582712548,72697.87568302124,26676.00014410424,5562.398837973742,10.05731170273182
2020-05-11,107524.8324178898,62156.57384929199,45368.2585685978,5391.505541199601,7.028579446939144
2020-05-12,101925.32353663264,77965.87717992735,23959.446356705288,4681.106515855739,-2.3991350810291383
2020-05-13,109659.62881984258,71709.83709386483,37949.791725977746,4556.932913230027,14.200813481880845
2020-05-14,102749.37005690116,69200.41849677345,33548.95156012771,6199.018986353592,9.523093129835196
2020-05-15,115150.98781456138,68355.0548402564,46795.932974304975,5189.579647238881,5.111499647683869
2020-05-16,103539.873889196,69365.43415439753,34174.43973479848,6061.9723566238645,5.774208068865959
2020-05-17,105900.65733125233,70061.17430268187,35839.48302857045,4865.847805103848,1.3703632119097469
2020-05-18,111633.37556053256,70422.48886311334,41210.88669741922,5937.641690139503,7.253700227892344
2020-05-19,101466.29245291794,70142.6905909928,31323.60186192514,7065.339440824836,11.02651470185248
2020-05-20,108812.73826951189,68733.6543244675,40079.083945044375,6353.709660041906,16.400025910364796
2020-05-21,114265.97692930688,67861.93210749907,46404.044821807795,5360.612497572993,7.286894239580484
2020-05-22,99747.6715464921,67989.16260517982,31758.508941312277,6035.707742285752,8.029954085288358
2020-05-23,108763.08157336328,67847.29270280161,40915.788870561664,5543.326053539962,13.802512180901356
2020-05-24,109194.15081334738,71822.36292218014,37371.787891167245,5797.353868905255,2.1006642166681546
2020-05-25,111858.67576239532,70190.75788614083,41667.917876254505,5469.3450882023735,8.677642097334658
2020-05-26,101819.63241052188,59577.9569030247,42241.675507497166,5636.1033906058365,4.223118559277294
2020-05-27,101456.9274608944,70355.86022432613,31101.067236568284,6018.014405705754,8.715021532361725
2020-05-28,110723.74291580378,68961.40156661246,41762.34134919132,4818.044809189979,12.797771284922655
2020-05-29,109653.78301528872,68310.10180083774,41343.68121445099,4801.007137922303,-0.0919761179926048
2020-05-30,109476.1484622557,67189.70779862808,42286.440663627625,4433.825867221421,13.77949658170941
2020-05-31,110010.7498194147,71716.63640557208,38294.11341384263,4227.579772689272,10.076917242326637
2020-06-01,104933.20972544089,71175.9127197019,33757.297005738976,4616.050641112854,9.032877236220653
2020-06-02,109549.42638054186,66003.7354175818,43545.690962960056,5998.278296277814,15.118156218356958
2020-06-03,109908.34482263376,69532.56037014553,40375.78445248824,4951.5107301221515,4.489647454542257
2020-06-04,104926.04992741202,65385.46839286736,39540.58153454466,6363.395165985482,1.798769764242147
2020-06-05,117881.50413467117,64150.619189843725,53730.88494482743,5889.976906647298,3.4305034412984847
2020-06-06,110976.6207449098,66398.35709815993,44578.26364674988,3892.241400597034,11.27098816211125
2020-06-07,102705.76321574114,70854.72427679741,31851.038938943733,6521.203654397129,6.187466159162975
2020-06-08,111999.87330632703,71115.95408349669,40883.91922283036,6682.509171907499,4.349428801923715
2020-06-09,103898.5214734248,69784.8702953796,34113.6511780452,4883.330307621287,3.8851661554029526
2020-06-10,112762.17740467718,70409.93648335102,42352.24092132616,6302.866981491483,9.700541690374603
2020-06-11,114674.55684240544,69772.2190718712,44902.33777053426,5031.659657327644,8.74388295773186
2020-06-12,104832.99191701337,66288.27451257675,38544.71740443661,5991.310727625528,1.8424435323288464
2020-06-13,113808.10871639704,69497.52201998673,44310.58669641032,4634.624400062578,2.0641304021694102
2020-06-14,111109.95726626144,70592.01804936727,40517.93921689417,4111.498810623318,6.41166485178136
2020-06-15,113211.17799295492,70442.69855084423,42768.47944211068,5527.270529685277,13.691341789071078
2020-06-16,118639.6666676557,71735.59976354674,46904.06690410897,5791.8412291637605,7.02623554381144
2020-06-17,107983.58573577512,70282.80627844529,37700.779457329816,5523.372937964344,1.8281147923082648
2020-06-18,105496.67005540551,69201.27444718615,36295.395608219376,4742.504529496739,8.83225408651848
2020-06-19,104872.60329046888,71346.41562722999,33526.18766323889,5532.118481728512,9.510422969691046
2020-06-20,105295.9485751728,68045.43622225281,37250.51235291999,6206.794752580734,1.94972162905572
2020-06-21,109044.316014333,65468.41113403614,43575.90488029685,5898.089426017814,3.34086485948242
2020-06-22,111190.40899689024,67613.8692836073,43576.53971328294,6130.965942879916,13.204341040425216
2020-06-23,110922.92768086062,65857.39732873855,45065.53035212208,5283.83216796682,3.3873347179744755
2020-06-24,113730.21449079415,66055.60552595404,47674.60896484011,7131.147739277563,13.524711869067795
2020-06-25,109714.13226640708,67636.61942644994,42077.51283995714,4788.738944146974,1.9154603675827488
2020-06-26,116971.61775420763,65681.95076331591,51289.666990891725,6457.9550339288235,2.156889382537349
2020-06-27,108435.48776363478,67124.36102511796,41311.12673851682,7157.768285942418,9.874504679670675
2020-06-28,123414.44232417615,62356.43670089303,61058.00562328314,6462.267741871703,6.040405610759631
2020-06-29,112996.7577914566,68666.1969115925,44330.560879864104,5784.317878198328,7.194495833147681
2020-06-30,105637.45783195368,68018.96730327966,37618.49052867401,5464.027514740529,10.68152197354299
2020-07-01,104623.60768513304,65553.1200717077,39070.48761342533,7033.8946685901155,7.157347631352685
2020-07-02,112445.25681305803,69971.15805792878,42474.09875512925,4580.314548422538,5.29218385140249
2020-07-03,108970.40537161636,70795.16655323055,38175.23881838581,5038.6476694449175,12.540237940298674
2020-07-04,113712.5463301096,63148.81163496325,50563.73469514634,5616.696620473191,11.046099639377973
2020-07-05,112563.55654392036,65672.35198009084,46891.20456382951,7257.390599617262,10.413644622011292
2020-07-06,109888.04841917176,65642.13435414688,44245.91406502489,6404.98693428651,10.16147433068659
2020-07-07,106073.04895351765,65118.88718790149,40954.16176561615,5062.655995875719,6.297342924987907
2020-07-08,102787.60598183384,70416.05610474262,32371.549877091224,5725.876505141412,5.309720173145045
2020-07-09,108184.09190633157,67335.18825034826,40848.903655983304,5427.343522570372,8.693011793559906
2020-07-10,114753.48519968754,67112.15723045413,47641.3279692334,5337.360130573482,6.544711272038576
2020-07-11,111596.7845101247,61883.14974888501,49713.634761239686,7031.521137504147,10.463935536415445
2020-07-12,104352.44645731724,69790.02602045225,34562.420436864995,4686.370905824214,8.622934898608298
2020-07-13,111501.8695415366,64155.03183298345,47346.83770855316,7672.377346962444,10.726009038351007
2020-07-14,112617.3763723284,68041.63999606215,44575.73637626624,6897.308637553044,10.226316904098304
2020-07-15,106326.32685408206,68683.00800685704,37643.31884722502,7165.42307411247,19.571962382062452
2020-07-16,111569.06412621887,71921.88806821771,39647.17605800116,5617.104347623865,3.86945646954398
2020-07-17,111146.30675012471,63902.48617106372,47243.82057906101,5935.585596710364,9.918526791655347
2020-07-18,105195.23623014512,58759.44598867788,46435.79024146724,4657.856957405113,5.371558225412851
2020-07-19,112753.84908244318,68358.56617812073,44395.28290432245,5571.8288210033725,8.549557763314583
2020-07-20,113823.65947394643,73197.58617611151,40626.073297834926,6595.6285318536775,6.934706804785704
2020-07-21,116489.81761938515,71501.92677811655,44987.890841268614,7403.519202132275,14.269433362396878
2020-07-22,116398.3962250868,68403.10105284142,47995.29517224537,5005.781779688777,3.759825983271486
2020-07-23,104295.86368653033,66288.2493378407,38007.61434868963,5752.915115646313,15.088248326750392
2020-07-24,106549.90988814368,70173.56077236807,36376.34911577561,5972.604288539407,13.887480628470046
2020-07-25,113869.0359851661,64820.58947106203,49048.44651410408,4733.596762719795,21.57093835234847
2020-07-26,113917.61396508737,69159.3364659634,44758.27749912397,6726.217662811032,20.363746429360894
2020-07-27,113978.74720346008,69235.70872311392,44743.03848034615,5416.360545450374,7.413900828410721
2020-07-28,130721.99078660694,70888.96305582997,59833.02773077697,5950.44298215631,17.642629866320434
2020-07-29,114367.61044820269,75976.34853778586,38391.26191041681,5699.366417561807,9.891355227708903
2020-07-30,117245.81065704334,68863.65141030823,48382.159246735115,5367.459739894361,13.090265764007304
2020-07-31,116392.81583500988,66148.54771936873,50244.26811564114,6155.235716273831,20.223263418379
2020-08-01,114934.58783547636,67587.75074763453,47346.837087841835,5952.153579326714,7.886552888654467
2020-08-02,110156.10991714914,62346.28105726247,47809.828859886664,5801.387731756422,12.012157230336278
2020-08-03,115582.12680422072,65558.40446638195,50023.72233783877,5450.2664484950965,2.0502251434783183
2020-08-04,107977.97919047004,66403.73163302912,41574.24755744092,6503.735197098746,16.281767987149955
2020-08-05,110712.83679086136,66048.34884128395,44664.48794957741,7843.310250948425,22.410179169820644
2020-08-06,109524.9366468194,68066.71373890819,41458.222907911215,6335.0626714356185,14.818036243858488
2020-08-07,112415.94964430004,65131.42441337972,47284.52523092032,7196.776109647971,18.847156037616983
2020-08-08,123634.69634213946,70950.81130021904,52683.885041920425,4815.91842572373,17.77115655982248
2020-08-09,102779.9021072167,67577.37558071951,35202.52652649718,6369.384246311313,8.5832197365696
2020-08-10,115602.35358345152,67537.88851026837,48064.46507318315,5119.736944186829,13.792059608397604
2020-08-11,104162.2978370342,66571.14041186476,37591.15742516944,4745.6627917663445,14.695396712149586
2020-08-12,109921.0424254388,68009.43170069974,41911.61072473906,5488.69876797956,6.448645994410051
2020-08-13,117780.2793006263,70008.189530845,47772.08976978129,7425.451965992521,19.558835823978843
2020-08-14,112711.75097267028,64920.539177428705,47791.21179524158,7189.050916388945,9.8668770110818
2020-08-15,107056.45154894996,65536.61544505494,41519.836103895024,6487.522265914048,11.361061728127414
2020-08-16,108923.48145370017,66588.82191367,42334.65954003016,4717.29944011007,11.181778601277935
2020-08-17,115952.81330607687,63451.42231729965,52501.39098877724,6059.201804752414,12.74224171361108
2020-08-18,108957.81596422134,65020.2965962741,43937.51936794724,6562.664921182438,27.258037554108466
2020-08-19,113746.7666321204,66038.44264252392,47708.32398959648,6441.983597999651,9.631796180895742
2020-08-20,112947.1574451331,70079.30789301537,42867.849552117725,4428.136241080658,4.990003396684143
2020-08-21,109516.12106898846,68232.85942560226,41283.2616433862,5387.094432681883,13.592152355106483
2020-08-22,123548.66781504768,68014.98026041842,55533.68755462926,6218.816972693388,8.513918130368468
2020-08-23,116053.36704141462,69975.939500539,46077.42754087562,6824.668102499646,10.84067240123695
2020-08-24,102812.88355794003,67000.1653365562,35812.71822138385,4097.731828022861,16.03776668561854
2020-08-25,113925.69262647872,68572.71033926035,45352.98228721837,6137.2181297833,7.55565970057739
2020-08-26,109739.31329019314,67080.6856183955,42658.62767179764,6447.873331282461,11.22772456959268
2020-08-27,117365.23684941971,68175.47301311116,49189.76383630856,7159.919006060073,14.567934586449429
2020-08-28,109195.2910446786,65620.14507979683,43575.14596488177,7008.6470579216475,9.26615768863648
2020-08-29,112639.03709091112,60041.004665521585,52598.03242538954,6903.843248633366,13.014870104026633
2020-08-30,115792.4802545514,66943.65374151125,48848.82651304016,5526.813879262978,14.729636596824689
2020-08-31,117651.14439190325,71603.77072408929,46047.37366781394,4424.2347049819555,12.740769841727063
2020-09-01,107375.71094717726,70103.20761023356,37272.5033369437,5944.666541184213,14.16182548872586
2020-09-02,111759.5113646549,70209.7889450016,41549.722419653306,7344.833579594525,15.21618578178895
2020-09-03,111112.11554945838,71011.02374436603,40101.09180509235,7742.138738050748,10.120642614598449
2020-09-04,110275.0205037981,67557.63943955099,42717.38106424712,7064.715768964452,6.20075421123178
2020-09-05,122423.76242947564,67872.64887660276,54551.11355287289,6788.989945608751,8.41867447035305
2020-09-06,115676.22434427844,65416.781155802215,50259.44318847624,6744.771227333334,7.660465984404961
2020-09-07,107401.72057920197,66310.55336174341,41091.167217458555,5814.495288326939,19.868409890766284
2020-09-08,118350.2746475546,69095.12046685729,49255.1541806973,6246.036197674451,5.080902031896599
2020-09-09,124426.57045874736,70848.49541676961,53578.07504197776,8050.648473194752,16.956280791421424
2020-09-10,119032.94033784348,66807.53836593946,52225.40197190401,5444.503397716896,10.447809485204116
2020-09-11,106328.58876672116,65864.34448614751,40464.24428057365,8007.322650358974,19.10233840409203
2020-09-12,111559.09279356348,67205.53124499085,44353.56154857263,6075.998161297415,11.869928400348773
2020-09-13,120369.64346523136,68996.60270292769,51373.04076230367,7728.940881024902,14.18996535214339
2020-09-14,110551.56495260783,62850.45309545902,47701.111857148826,5002.1762185726375,16.676791676599297
2020-09-15,116363.8339828364,60282.509772167235,56081.324210669176,7000.3778853751755,20.416020765506
2020-09-16,118072.73167065546,65508.47717082349,52564.254499831964,5683.1860044032555,11.349048327191744
2020-09-17,109619.73360702186,63486.985529275065,46132.74807774679,5010.171404567041,11.172164586974736
2020-09-18,114011.5837460068,65613.73730179491,48397.84644421187,6649.455095042525,16.866050183128195
2020-09-19,98157.69838737394,66683.85202600372,31473.84636137022,7445.875297367898,6.4290201292285225
2020-09-20,109296.92144245136,65756.4828431064,43540.43859934497,5596.9445263187845,5.8311712116183685
2020-09-21,113210.84345356052,71462.66576130697,41748.17769225355,4948.35246059423,16.308531827142666
2020-09-22,108289.59286210558,68074.532539421,40215.060322684585,6361.006112858027,17.87459620659745
2020-09-23,122745.3898529915,67984.7564121658,54760.633440825695,6370.898004556153,16.25243535539971
2020-09-24,107487.45100493368,68938.98985318284,38548.461151750846,7012.135417028183,14.14980320733649
2020-09-25,112492.76002265544,63644.90415542961,48847.85586722582,7418.892816978523,12.000744479906718
2020-09-26,115401.50990397432,70167.77395875203,45233.73594522229,6415.3655204818915,22.68560147632363
2020-09-27,122008.99802427796,66812.18082460413,55196.817199673824,8335.766472689,23.39107064534758
2020-09-28,107678.14538445367,69039.95062365347,38638.19476080021,6709.980358570379,15.395530964779674
2020-09-29,120728.09946252918,63801.97216052866,56926.12730200052,6144.80156416854,11.49362472152084
2020-09-30,115018.27056825584,62345.302649320234,52672.9679189356,4885.143167212962,9.92156115633028
2020-10-01,110114.38656932164,69449.28300916281,40665.10356015884,6239.5334621399725,17.17785692473866
2020-10-02,117387.27175728128,68113.87770109957,49273.3940561817,6171.288493185355,8.934317197709488
2020-10-03,116126.87742523578,64267.52954745379,51859.34787778199,7473.462691018312,9.10489698076936
2020-10-04,112185.31912297796,64353.73005442153,47831.58906855643,6981.1239749440465,12.765152406580627
2020-10-05,115590.23849512552,70328.05873920923,45262.179755916295,5344.753685384927,17.7771560120563
2020-10-06,113369.48464727016,63372.55379508223,49996.930852187914,6701.859649568933,22.639708623183452
2020-10-07,115918.4639192387,71857.8434211714,44060.62049806729,7206.6188910272995,16.60488127121272
2020-10-08,118716.3551269912,64216.9974451792,54499.357681812,8068.601534826429,17.888818314233202
2020-10-09,123390.61039651623,68823.07051366726,54567.539882848985,7433.556598993007,20.373777551351385
2020-10-10,109326.27338305874,65911.07439731446,43415.19898574428,7312.381742030777,19.9624186792629
2020-10-11,126235.34231187782,68695.52720552773,57539.815106350085,6617.103538474813,12.810469106476823
2020-10-12,105864.56100238748,65242.65799365742,40621.90300873007,6950.81200542345,19.980907642952452
2020-10-13,114920.8990862256,66375.65636950241,48545.24271672318,7817.48735684651,20.838807868828624
2020-10-14,118676.23515522992,66975.82770162576,51700.407453604144,5240.687514801052,17.288253739478158
2020-10-15,117194.4330228857,63835.54289581347,53358.89012707223,6229.508041204097,16.47185672377055
2020-10-16,112730.80064651108,69053.61338713756,43677.1872593735,5811.861075805163,18.84152086974851
2020-10-17,114858.51155523116,65280.534739181734,49577.97681604943,6969.065399427879,18.374151535788297
2020-10-18,113488.94269512688,66123.41078029573,47365.531914831154,7825.616912492893,6.638927630766837
2020-10-19,113061.94814510352,63815.197490209546,49246.75065489397,6003.902906261383,18.152994671887196
2020-10-20,120311.6069763332,59100.27972536845,61211.32725096476,4216.055281653369,21.959115841897976
